ID;MATCH_ID;EVENT_ID;TYPE_ID;PERIOD_ID;TIME_MIN;TIME_SEC;TEAM_ID;X;Y;PLAYER_ID;PLAYER_NAME;PENALTY;HEAD;RIGHT_FOOTED;OTHER_BODY_PART;REGULAR_PLAY;FAST_BREAK;SET_PIECE;FROM_CORNER;FREE_KICK;OWN_GOAL;ASSISTED;LEFT_FOOTED;TARGETED_LOW_LEFT;TARGETED_HIGH_LEFT;TARGETED_LOW_CENTER;TARGETED_HIGH_CENTER;TARGETED_LOW_RIGHT;TARGETED_HIGH_RIGHT;BLOCKED;TARGETED_CLOSE_LEFT;TARGETED_CLOSE_RIGHT;TARGETED_CLOSE_HIGH;TARGETED_CLOSE_LEFT_AND_HIGH;TARGETED_CLOSE_RIGHT_AND_HIGH;PROJECTED_GOAL_MOUTH_Y;PROJECTED_GOAL_MOUTH_Z;DEFLECTION;HIT_WOODWORK;BIG_CHANCE;INDIVIDUAL_CHANCE;HIT_RIGHT_POST;HIT_LEFT_POST;HIT_BAR;OUT_ON_SIDELINE;KICKOFF;FIRST_TOUCH;NOT_ASSISTED;EVENT_TYPE_NAME;TEAM_NAME;IS_GOAL;GOAL_CNT;RESULT;TEAM_SIDE;X_REL_PC;Y_REL_PC;X_REL_M;Y_REL_M;X_REL_M_TEAM;Y_REL_M_TEAM;DISTANCE;DISTANCE_BUCKET;EVENT_COUNT;FOOTBALL_PITCH_CELL;MATCH_DATE
2115002368;9srdka249confi9laskxitawa;295;15;1;33;14;;85,2;45,2;;anonymized;N;Y;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;14,8;-4,8;15,392;-3,264;88,608;-3,264;15,73427342;16;1;X14|Y-4;2-ene-18
1490084577;9skbj8lcszsofbpaef2ph5lre;152;16;1;11;15;;95,5;55,8;;anonymized;N;Y;N;N;N;N;Y;N;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;53,6;16,5;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;Y;1;Goal;away;4,5;5,8;4,68;3,944;99,32;3,944;6,120256204;7;1;X4|Y2;2-ene-18
1271692459;9skbj8lcszsofbpaef2ph5lre;670;15;2;50;8;;78,5;25,9;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;21,5;-24,1;22,36;-16,388;81,64;-16,388;27,72248445;28;1;X22|Y-18;2-ene-18
1871038575;9skbj8lcszsofbpaef2ph5lre;647;15;2;83;48;;92;30,9;;anonymized;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;8;-19,1;8,32;-12,988;8,32;12,988;15,42434906;16;1;X8|Y-14;2-ene-18
1377200624;9skbj8lcszsofbpaef2ph5lre;717;13;2;91;12;;92,3;45,7;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;60,7;15,3;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;7,7;-4,3;8,008;-2,924;8,008;2,924;8,525129911;9;1;X8|Y-4;2-ene-18
2010843870;9s4t5an9qxzjmolmjgaldd36y;199;15;1;15;12;;71,7;42,5;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;N;48,3;35,4;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;28,3;-7,5;29,432;-5,1;29,432;5,1;29,87059799;30;1;X28|Y-6;2-ene-18
1428612930;9s4t5an9qxzjmolmjgaldd36y;393;13;1;32;37;;95,9;68,4;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;58;6,9;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;4,1;18,4;4,264;12,512;4,264;-12,512;13,21861717;14;1;X4|Y12;2-ene-18
1686700853;9m9exzof3m4yk0a2rdg381x7u;422;13;2;46;25;;92,6;59,6;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;40;54,2;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;7,4;9,6;7,696;6,528;7,696;-6,528;10,0917392;11;1;X6|Y6;16-dic-17
1825324372;9m9exzof3m4yk0a2rdg381x7u;499;15;2;54;27;;74,6;39,8;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;25,4;-10,2;26,416;-6,936;26,416;6,936;27,31141066;28;1;X26|Y-8;16-dic-17
1532440911;9m9exzof3m4yk0a2rdg381x7u;664;15;2;71;18;;85;64,9;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;15;14,9;15,6;10,132;15,6;-10,132;18,60154359;19;1;X14|Y10;16-dic-17
1428383304;98hm1jo8ymbfryttvhund0r56;965;16;2;90;34;;91,8;49,7;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;Y;N;N;N;N;N;N;N;47,2;0,6;Y;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;Y;1;Goal;away;8,2;-0,3;8,528;-0,204;95,472;-0,204;8,530439614;9;1;X8|Y-2;30-sep-17
1500565517;98hm1jo8ymbfryttvhund0r56;823;13;2;91;55;;72,7;35,1;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;67,2;2,8;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;27,3;-14,9;28,392;-10,132;28,392;10,132;30,14569767;31;1;X28|Y-12;30-sep-17
1771862955;96t5wnjn73dc7no2mek0438mi;252;16;1;19;3;;95,4;45,4;;anonymized;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;46,2;10,1;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;Y;1;Goal;home;4,6;-4,6;4,784;-3,128;4,784;3,128;5,715858641;6;1;X4|Y-4;25-sep-17
1262906335;96xbv3emtabr2lup08bdtk416;68;15;1;6;42;;74,4;65,7;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;52,8;1,9;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;25,6;15,7;26,624;10,676;26,624;-10,676;28,68474075;29;1;X26|Y10;24-sep-17
1836732718;96xbv3emtabr2lup08bdtk416;183;13;1;21;5;;94,7;56;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;Y;N;N;N;43;2,8;N;N;Y;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;away;5,3;6;5,512;4,08;98,488;4,08;6,85773607;7;1;X4|Y4;24-sep-17
1974093987;96xbv3emtabr2lup08bdtk416;811;15;2;86;12;;92,7;50,7;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;7,3;0,7;7,592;0,476;96,408;0,476;7,606907387;8;1;X6|Y0;24-sep-17
1744992626;96xbv3emtabr2lup08bdtk416;871;15;2;90;45;;85,6;44,3;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;Y;N;N;N;N;N;N;N;46,6;1,3;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;14,4;-5,7;14,976;-3,876;89,024;-3,876;15,46945222;16;1;X14|Y-4;24-sep-17
1676388507;978lqp77rtb9uc7tbj1hruqui;408;15;1;47;12;;91,6;62,1;;anonymized;N;Y;N;N;N;N;Y;N;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;N;51,6;25,9;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;8,4;12,1;8,736;8,228;8,736;-8,228;12,00073664;13;1;X8|Y8;23-sep-17
1995236299;978lqp77rtb9uc7tbj1hruqui;596;13;2;55;6;;90,4;48,2;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;34,8;27,8;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;away;9,6;-1,8;9,984;-1,224;94,016;-1,224;10,05874903;11;1;X8|Y-2;23-sep-17
2082252782;978lqp77rtb9uc7tbj1hruqui;730;15;2;66;16;;90,6;58,8;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;9,4;8,8;9,776;5,984;94,224;5,984;11,4620431;12;1;X8|Y4;23-sep-17
1926616682;a1ef4qiba9sm8qdmthq6kh8q2;795;15;2;78;1;;92;29,3;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;52,3;1,9;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;8;-20,7;8,32;-14,076;8,32;14,076;16,35102981;17;1;X8|Y-16;24-feb-18
1362004338;a1ef4qiba9sm8qdmthq6kh8q2;879;15;2;86;54;;79,4;63,3;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;48,9;1,3;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;20,6;13,3;21,424;9,044;21,424;-9,044;23,25471376;24;1;X20|Y8;24-feb-18
1847866624;a1ef4qiba9sm8qdmthq6kh8q2;883;15;2;87;6;;75,8;41,8;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;24,2;-8,2;25,168;-5,576;25,168;5,576;25,77828544;26;1;X24|Y-6;24-feb-18
1146992947;a1ef4qiba9sm8qdmthq6kh8q2;889;15;2;87;54;;78,9;74,8;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;21,1;24,8;21,944;16,864;21,944;-16,864;27,67550599;28;1;X20|Y16;24-feb-18
1110577193;a1l3j5gz1v2h1hpkau36zba0a;555;15;2;58;0;;81,5;66,4;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;52,6;11,4;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;18,5;16,4;19,24;11,152;84,76;11,152;22,23836109;23;1;X18|Y10;24-feb-18
1767985775;a1l3j5gz1v2h1hpkau36zba0a;730;13;2;80;48;;80,3;62;;anonymized;N;N;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;51,9;62,5;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;away;19,7;12;20,488;8,16;83,512;8,16;22,05320258;23;1;X20|Y8;24-feb-18
1424829181;a1l3j5gz1v2h1hpkau36zba0a;798;13;2;86;36;;76,6;66,6;;anonymized;N;N;N;N;N;N;Y;N;N;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;68,2;79,2;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;23,4;16,6;24,336;11,288;24,336;-11,288;26,82647647;27;1;X24|Y10;24-feb-18
2101843966;a125g7hpfm2hpqphk6x8y0pd6;773;15;2;67;23;;73,9;38,4;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;51,2;4,4;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;26,1;-11,6;27,144;-7,888;27,144;7,888;28,26689371;29;1;X26|Y-8;24-feb-18
1268143052;a0pq9qshwvsqcwwb8kd81b8tm;130;15;1;11;53;;73,4;65,8;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;26,6;15,8;27,664;10,744;76,336;10,744;29,67710282;30;1;X26|Y10;24-feb-18
1214705405;a0pq9qshwvsqcwwb8kd81b8tm;671;15;2;73;32;;84,3;52,6;;anonymized;N;N;Y;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;45,8;24,1;N;Y;N;Y;Y;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;15,7;2,6;16,328;1,768;87,672;1,768;16,42344081;17;1;X16|Y0;24-feb-18
1377147849;9nqxxbcqvxab0zh1v8iv6rtyi;599;15;2;68;39;;87,9;64,2;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;51,3;1,3;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;12,1;14,2;12,584;9,656;91,416;9,656;15,86175879;16;1;X12|Y8;23-dic-17
1764967783;9nqxxbcqvxab0zh1v8iv6rtyi;859;13;2;78;33;;78,1;71,4;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;Y;N;N;N;43;4,2;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;21,9;21,4;22,776;14,552;22,776;-14,552;27,02789078;28;1;X22|Y14;23-dic-17
1380621911;9nm1pqjp2rbh84k48upby4bqi;79;15;1;5;54;;76,1;55,9;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;50;0,6;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;23,9;5,9;24,856;4,012;24,856;-4,012;25,17770601;26;1;X24|Y4;23-dic-17
2074153722;9nm1pqjp2rbh84k48upby4bqi;263;15;1;26;15;;72,9;66,4;;anonymized;N;N;N;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;27,1;16,4;28,184;11,152;28,184;-11,152;30,31014616;31;1;X28|Y10;23-dic-17
1631029863;9nm1pqjp2rbh84k48upby4bqi;548;15;2;53;37;;93,9;63,9;;anonymized;N;N;N;N;N;N;N;Y;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;6,1;13,9;6,344;9,452;97,656;9,452;11,38361278;12;1;X6|Y8;23-dic-17
1549809296;9nm1pqjp2rbh84k48upby4bqi;763;15;2;74;16;;93;54,8;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;48,9;2,5;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;7;4,8;7,28;3,264;96,72;3,264;7,978226369;8;1;X6|Y2;23-dic-17
1134456406;9ngzh927mqj3f862puyvek296;219;16;1;23;26;;97,6;56,7;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;53,6;5,1;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;Y;1;Goal;home;2,4;6,7;2,496;4,556;2,496;-4,556;5,194915976;6;1;X2|Y4;23-dic-17
2041645068;9ngzh927mqj3f862puyvek296;550;13;2;59;55;;87,8;43,9;;anonymized;N;N;Y;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;N;Y;N;N;N;N;57;8,3;N;N;Y;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;home;12,2;-6,1;12,688;-4,148;12,688;4,148;13,34882946;14;1;X12|Y-6;23-dic-17
1310564502;92zlzoopu709y8aehx3ssx4ru;420;15;1;43;37;;79,5;46,8;;anonymized;N;N;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;20,5;-3,2;21,32;-2,176;21,32;2,176;21,43075771;22;1;X20|Y-4;20-ago-17
1753063400;92zlzoopu709y8aehx3ssx4ru;488;15;2;45;46;;87,1;31,2;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;12,9;-18,8;13,416;-12,784;13,416;12,784;18,53158687;19;1;X12|Y-14;20-ago-17
1314053632;92zlzoopu709y8aehx3ssx4ru;575;13;2;70;42;;91,7;29,4;;anonymized;N;N;Y;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;48,1;52,8;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;away;8,3;-20,6;8,632;-14,008;95,368;-14,008;16,45404169;17;1;X8|Y-16;20-ago-17
1255448933;92zlzoopu709y8aehx3ssx4ru;598;14;2;72;52;;78,3;44,3;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;55,2;2,5;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Post;away;21,7;-5,7;22,568;-3,876;81,432;-3,876;22,89842789;23;1;X22|Y-4;20-ago-17
2046971332;92zlzoopu709y8aehx3ssx4ru;860;15;2;76;1;;82,5;55,1;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;17,5;5,1;18,2;3,468;18,2;-3,468;18,52746675;19;1;X18|Y2;20-ago-17
1423300868;92b2xw9ne3whghyk3x4chq99m;162;15;1;14;36;;80,9;47;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;50,5;20,9;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;19,1;-3;19,864;-2,04;19,864;2,04;19,96847756;20;1;X18|Y-4;20-ago-17
1132447116;92b2xw9ne3whghyk3x4chq99m;317;15;1;34;15;;93,2;45,2;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;6,8;-4,8;7,072;-3,264;96,928;-3,264;7,788894658;8;1;X6|Y-4;20-ago-17
1522687758;92b2xw9ne3whghyk3x4chq99m;783;15;2;89;0;;72,8;46,4;;anonymized;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;46,8;7;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;away;27,2;-3,6;28,288;-2,448;75,712;-2,448;28,3937255;29;1;X28|Y-4;20-ago-17
1104701803;92ri9v4razdgkd42x0zlgdv1m;377;13;1;32;20;;80;55,2;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;33,8;72,2;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;away;20;5,2;20,8;3,536;83,2;3,536;21,09841928;22;1;X20|Y2;19-ago-17
1606345612;92ri9v4razdgkd42x0zlgdv1m;335;15;1;45;33;;76,2;73,4;;anonymized;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;23,8;23,4;24,752;15,912;24,752;-15,912;29,42538442;30;1;X24|Y14;19-ago-17
1785874858;91daq89hxn108p7lza5mxqkbu;221;15;1;17;55;;92,6;53,2;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;7,4;3,2;7,696;2,176;7,696;-2,176;7,997711673;8;1;X6|Y2;13-ago-17
2118320948;91daq89hxn108p7lza5mxqkbu;427;15;1;37;25;;77,1;30,1;;anonymized;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;22,9;-19,9;23,816;-13,532;23,816;13,532;27,39191268;28;1;X22|Y-14;13-ago-17
1893835520;91daq89hxn108p7lza5mxqkbu;520;13;2;60;39;;92,5;46,8;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;98,2;2,8;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;away;7,5;-3,2;7,8;-2,176;96,2;-2,176;8,097837736;9;1;X6|Y-4;13-ago-17
1804507675;91daq89hxn108p7lza5mxqkbu;841;15;2;85;17;;90,9;62,3;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;9,1;12,3;9,464;8,364;9,464;-8,364;12,63027284;13;1;X8|Y8;13-ago-17
2101659973;91hs8ckl4adjvt6o6sr4m2356;430;15;1;41;26;;73,1;38,8;;anonymized;N;N;Y;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;26,9;-11,2;27,976;-7,616;76,024;-7,616;28,99413789;29;1;X26|Y-8;13-ago-17
1308982874;91hs8ckl4adjvt6o6sr4m2356;677;16;2;60;37;;95,7;54,2;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;Y;N;N;N;N;N;N;N;N;N;49,2;7,6;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;Y;1;Goal;away;4,3;4,2;4,472;2,856;99,528;2,856;5,306177532;6;1;X4|Y2;13-ago-17
1657771507;91hs8ckl4adjvt6o6sr4m2356;553;15;2;79;35;;85,1;65,5;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;Y;N;N;N;N;N;N;N;46;0,6;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;14,9;15,5;15,496;10,54;15,496;-10,54;18,74080084;19;1;X14|Y10;13-ago-17
1481399514;91hs8ckl4adjvt6o6sr4m2356;600;13;2;86;10;;88,2;54,6;;anonymized;N;N;Y;N;N;N;Y;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;49,9;51,4;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;11,8;4,6;12,272;3,128;12,272;-3,128;12,66437397;13;1;X12|Y2;13-ago-17
1693647006;90r9vov8c2la34s83h1q7lcoa;212;15;1;16;33;;75,8;63;;anonymized;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;49,2;19;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;24,2;13;25,168;8,84;78,832;8,84;26,67534112;27;1;X24|Y8;12-ago-17
1708013678;90r9vov8c2la34s83h1q7lcoa;367;15;2;55;19;;84,6;50,7;;anonymized;N;N;Y;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;15,4;0,7;16,016;0,476;16,016;-0,476;16,02307187;17;1;X16|Y0;12-ago-17
1300543515;9dhc0065kztra3huam7wdtfu2;271;15;1;29;29;;68,4;61;;anonymized;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;away;31,6;11;32,864;7,48;71,136;7,48;33,70449371;34;1;X32|Y6;5-nov-17
1157922438;9dhc0065kztra3huam7wdtfu2;361;15;1;36;23;;82,8;31,4;;anonymized;N;N;N;N;Y;N;N;N;N;N;Y;Y;N;N;N;N;Y;N;N;N;N;N;N;N;46,9;0,6;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;17,2;-18,6;17,888;-12,648;17,888;12,648;21,90781705;22;1;X16|Y-14;5-nov-17
2088794274;9dhc0065kztra3huam7wdtfu2;405;13;1;39;15;;93,7;52,2;;anonymized;N;Y;N;N;N;N;N;Y;N;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;50,3;79,2;N;N;N;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Miss;home;6,3;2,2;6,552;1,496;6,552;-1,496;6,720619019;7;1;X6|Y0;5-nov-17
1647158420;9dhc0065kztra3huam7wdtfu2;763;15;2;75;13;;83,8;48;;anonymized;N;N;Y;N;Y;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;51,8;9,5;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Attempt Saved;home;16,2;-2;16,848;-1,36;16,848;1,36;16,90280166;17;1;X16|Y-2;5-nov-17
1896433558;9dvgo4u3tcuhzmcj2357g45t6;25;13;1;4;16;;80,4;49;;anonymized;N;N;Y;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;N;56,8;80,6;N;N;N;Y;N;N;N;N;N;N;N;Shot;anonymized;N;0;Miss;away;19,6;-1;20,384;-0,68;83,616;-0,68;20,39533908;21;1;X20|Y-2;5-nov-17
1356176587;9dvgo4u3tcuhzmcj2357g45t6;574;16;2;49;11;;88,5;50;;anonymized;Y;N;Y;N;N;N;N;N;N;N;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;47,9;2,5;N;Y;Y;N;Y;N;N;N;N;N;N;Shot;anonymized;Y;1;Goal;home;11,5;0;11,96;0;11,96;0;11,96;12;1;X10|Y0;5-nov-17
2003201144;9dvgo4u3tcuhzmcj2357g45t6;743;15;2;67;31;;96,7;40,6;;anonymized;N;N;Y;N;N;N;N;Y;N;N;N;N;N;N;Y;N;N;N;N;N;N;N;N;N;49,5;1,3;N;N;Y;N;N;N;N;N;N;Y;N;Shot;anonymized;N;0;Attempt Saved;home;3,3;-9,4;3,432;-6,392;3,432;6,392;7,255087043;8;1;X2|Y-8;5-nov-17
